"t","x","y","z","Absolute"
4.129222921E1,-1.187031555E-1,3.281176758E-1,9.704020386E0,9.710291617E0
4.130227121E1,-5.957611084E-2,2.716850281E-1,9.770482178E0,9.774440345E0
4.131231321E1,-2.709365845E-2,2.754272461E-1,9.837842102E0,9.841734169E0
4.132235421E1,3.203338623E-2,3.847000122E-1,1.008258316E1,1.008997044E1
4.133239621E1,4.056564331E-2,5.034031677E-1,1.040606049E1,1.041830865E1
4.134243721E1,-5.718109131E-2,2.074685669E-1,1.028645920E1,1.028871011E1
4.135247921E1,-1.377136230E-1,2.655477905E-1,9.909992065E0,9.914505707E0
4.136252121E1,-5.373825073E-2,1.428030396E-1,9.847871246E0,9.849053183E0
4.137256221E1,-2.544708252E-2,8.397537231E-2,9.951904907E0,9.952291731E0
4.138260421E1,-1.019380188E-1,1.657054138E-1,9.872270508E0,9.874187289E0
4.139264521E1,-1.106199646E-1,1.752854919E-1,9.812544708E0,9.814733589E0
4.140268721E1,-1.086740112E-1,1.775308228E-1,9.841584320E0,9.843785307E0
4.141272821E1,-1.207987976E-1,1.980381775E-1,9.815688171E0,9.818428884E0
4.142277021E1,-1.224453735E-1,2.080673218E-1,9.801467743E0,9.804440565E0
4.143281221E1,-1.237925720E-1,2.221380615E-1,9.790839844E0,9.794141860E0
4.144285321E1,-1.085243225E-1,2.064207458E-1,9.762249298E0,9.765034481E0
4.145289521E1,-1.236428833E-1,2.064207458E-1,9.791139221E0,9.794095381E0
4.146293621E1,-1.517843628E-1,2.053729248E-1,9.843081207E0,9.846393461E0
4.147297821E1,-1.363664246E-1,1.923500061E-1,9.808503113E0,9.811336690E0
4.148301921E1,-1.107696533E-1,1.730401611E-1,9.813592529E0,9.815743026E0
4.149306121E1,-1.451980591E-1,1.648072815E-1,9.836045837E0,9.838497936E0
4.150310321E1,-1.345701599E-1,1.734892273E-1,9.830806732E0,9.833258292E0
4.151314421E1,-1.276844788E-1,1.422042847E-1,9.842482452E0,9.844337774E0
4.152318621E1,-1.142124939E-1,1.107696533E-1,9.841135254E0,9.842421323E0
4.153322721E1,-1.315763855E-1,6.646179199E-2,9.821226654E0,9.822332844E0
4.154326921E1,-1.664538574E-1,5.643264771E-2,9.830806732E0,9.832377766E0
4.155331021E1,-1.594184875E-1,7.918533325E-2,9.888586578E0,9.890188526E0
4.156335221E1,-1.796264648E-3,8.801696777E-2,1.005653732E1,1.005692265E1
4.157339421E1,-1.182540894E-2,9.370513916E-2,9.941726074E0,9.942174703E0
4.158343521E1,-7.873626709E-2,1.402583313E-1,9.837093658E0,9.838408583E0
4.159347721E1,-2.679428101E-2,5.089416504E-2,9.850266266E0,9.850434186E0
4.160351821E1,-1.032852173E-2,-2.095642090E-2,9.840686188E0,9.840713922E0
4.161356021E1,1.047821045E-3,2.993774414E-4,9.849966888E0,9.849966949E0
4.162360121E1,5.089416504E-3,3.233276367E-2,9.819879456E0,9.819934003E0
4.163364321E1,-4.400848389E-2,7.229965210E-2,9.837842102E0,9.838206199E0
4.164368521E1,-1.071771240E-1,1.113684082E-1,9.826166382E0,9.827381931E0
4.165372621E1,-1.197509766E-1,1.145118713E-1,9.832902374E0,9.834298265E0
4.166376821E1,-1.311273193E-1,9.175918579E-2,9.838291168E0,9.839592839E0
4.167380921E1,-1.502874756E-1,6.825805664E-2,9.832602997E0,9.833988366E0
4.168385121E1,-1.393601990E-1,6.152206421E-2,9.841734009E0,9.842912909E0
4.169389221E1,-1.444496155E-1,6.541397095E-2,9.843230896E0,9.844508071E0
4.170393421E1,-1.151106262E-1,7.409591675E-2,9.834399261E0,9.835352027E0
4.171397525E1,-1.215472412E-1,8.292755127E-2,9.833351440E0,9.834452260E0
4.172401625E1,-1.333726501E-1,8.816665649E-2,9.829459534E0,9.830759703E0
4.173405825E1,-1.272354126E-1,8.367599487E-2,9.835596771E0,9.836775608E0
4.174409925E1,-1.161584473E-1,7.843688965E-2,9.837093658E0,9.838092131E0
4.175414125E1,-1.166075134E-1,7.394622803E-2,9.838141479E0,9.839110383E0
4.176418225E1,-1.200503540E-1,7.544311523E-2,9.840686188E0,9.841707596E0
4.177422425E1,-1.122665405E-1,6.286926270E-2,9.836345215E0,9.837186768E0
4.178426625E1,-1.169068909E-1,7.484436035E-2,9.842183075E0,9.843161920E0
4.179430725E1,-1.101708984E-1,7.439529419E-2,9.839937744E0,9.840835691E0
4.180434925E1,-1.005908203E-1,6.750961304E-2,9.843081207E0,9.843826680E0
4.181439025E1,-1.062789917E-1,8.487350464E-2,9.840237122E0,9.841177030E0
4.182443225E1,-1.049317932E-1,8.277786255E-2,9.829758911E0,9.830667480E0
4.183447425E1,-1.004411316E-1,8.187973022E-2,9.833950195E0,9.834803971E0
4.184451525E1,-9.969268799E-2,8.262817383E-2,9.837393036E0,9.838245158E0
4.185455725E1,-1.032852173E-1,7.469467163E-2,9.853260040E0,9.854084460E0
4.186459825E1,-1.188528442E-1,6.376739502E-2,9.838141479E0,9.839066015E0
4.187464025E1,-1.193019104E-1,6.556365967E-2,9.838590546E0,9.839532279E0
4.188468125E1,-1.148112488E-1,6.676116943E-2,9.835147705E0,9.836044381E0
4.189472325E1,-1.164578247E-1,6.825805664E-2,9.835746460E0,9.836672710E0
4.190476525E1,-1.176553345E-1,7.978408813E-2,9.841434631E0,9.842461272E0
4.191480625E1,-1.068777466E-1,7.439529419E-2,9.848020935E0,9.848881858E0
4.192484825E1,-1.124162292E-1,7.349716187E-2,9.837692413E0,9.838609214E0
4.193488925E1,-1.095721436E-1,7.843688965E-2,9.827812958E0,9.828736741E0
4.194493125E1,-1.022373962E-1,7.843688965E-2,9.832453308E0,9.833297661E0
4.195497225E1,-1.031355286E-1,7.993377686E-2,9.824070740E0,9.824937264E0
4.196501425E1,-1.007405090E-1,7.409591675E-2,9.841434631E0,9.842229141E0
4.197505625E1,-1.023870850E-1,6.780899048E-2,9.840237122E0,9.841003393E0
4.198509725E1,-1.040336609E-1,5.972579956E-2,9.839039612E0,9.839770864E0
4.199513925E1,-1.055305481E-1,7.484436035E-2,9.836794281E0,9.837645049E0
4.200518025E1,-1.056802368E-1,6.750961304E-2,9.841734009E0,9.842532914E0
4.201522225E1,-1.094224548E-1,7.948471069E-2,9.837692413E0,9.838622013E0
4.202526325E1,-1.161584473E-1,8.681945801E-2,9.839788055E0,9.840856638E0
4.203530525E1,-1.091230774E-1,7.649093628E-2,9.839189301E0,9.840091707E0
4.204534725E1,-1.004411316E-1,8.487350464E-2,9.831854553E0,9.832733897E0
4.205538825E1,-1.073268127E-1,8.876541138E-2,9.843679962E0,9.844665233E0
4.206543025E1,-1.139131165E-1,8.577163696E-2,9.840536499E0,9.841569568E0
4.207547125E1,-1.070274353E-1,7.050338745E-2,9.839937744E0,9.840772348E0
4.208551325E1,-1.197509766E-1,6.721023560E-2,9.840237122E0,9.841195259E0
4.209555425E1,-1.134640503E-1,7.065307617E-2,9.841434631E0,9.842342280E0
4.210559625E1,-1.121168518E-1,7.005432129E-2,9.833501129E0,9.834389775E0
4.211563825E1,-1.136137390E-1,6.721023560E-2,9.836943970E0,9.837829637E0
4.212567925E1,-9.879455566E-2,8.322692871E-2,9.835746460E0,9.836594711E0
4.213572125E1,-1.070274353E-1,7.783813477E-2,9.830357666E0,9.831248420E0
4.214576225E1,-1.118174744E-1,7.334747314E-2,9.832602997E0,9.833512327E0
4.215580425E1,-1.142124939E-1,7.738906860E-2,9.842183075E0,9.843149965E0
4.216584625E1,-1.113684082E-1,8.277786255E-2,9.841734009E0,9.842712197E0
4.217588725E1,-1.110690308E-1,7.050338745E-2,9.838291168E0,9.839170705E0
4.218592925E1,-1.121168518E-1,7.454498291E-2,9.841883698E0,9.842804573E0
4.219597025E1,-1.074765015E-1,8.307723999E-2,9.837692413E0,9.838630242E0
4.220601225E1,-1.103205872E-1,8.113128662E-2,9.839937744E0,9.840890596E0
4.221605325E1,-1.049317932E-1,7.289840698E-2,9.835746460E0,9.836576299E0
4.222609525E1,-1.113684082E-1,8.128097534E-2,9.828262024E0,9.829229061E0
4.223613725E1,-1.101708984E-1,7.634124756E-2,9.839189301E0,9.840102220E0
4.224617825E1,-1.104702759E-1,7.095245361E-2,9.830207977E0,9.831084722E0
4.225622025E1,-1.122665405E-1,6.152206421E-2,9.833800507E0,9.834633757E0
4.226626125E1,-1.163081360E-1,7.065307617E-2,9.841434631E0,9.842375478E0
4.227630325E1,-1.124162292E-1,7.843688965E-2,9.828561401E0,9.829517230E0
4.228634425E1,-1.107696533E-1,7.334747314E-2,9.836644592E0,9.837541695E0
4.229638625E1,-1.082249451E-1,7.783813477E-2,9.834099884E0,9.835003403E0
4.230642825E1,-1.160087585E-1,7.664062500E-2,9.831854553E0,9.832837626E0
4.231646925E1,-1.095721436E-1,8.681945801E-2,9.839488678E0,9.840481752E0
4.232651125E1,-1.125659180E-1,8.232879639E-2,9.844877472E0,9.845865201E0
4.233655225E1,-1.139131165E-1,7.993377686E-2,9.831255798E0,9.832240649E0
4.234659425E1,-1.086740112E-1,7.649093628E-2,9.837842102E0,9.838739662E0
4.235663525E1,-9.999206543E-2,7.125183105E-2,9.850865021E0,9.851630164E0
4.236667725E1,-1.014889526E-1,7.155120850E-2,9.844727783E0,9.845510891E0
4.237671925E1,-1.206491089E-1,7.888595581E-2,9.828411713E0,9.829468754E0
4.238676025E1,-1.151106262E-1,7.918533325E-2,9.831106110E0,9.832098866E0
4.239680225E1,-1.121168518E-1,7.529342651E-2,9.834848328E0,9.835775563E0
4.240684325E1,-1.119671631E-1,6.735992432E-2,9.838141479E0,9.839009187E0
4.241688525E1,-9.894424438E-2,6.945556641E-2,9.839039612E0,9.839782240E0
4.242692625E1,-9.999206543E-2,7.843688965E-2,9.841434631E0,9.842255146E0
4.243696825E1,-9.774673462E-2,7.858657837E-2,9.835297394E0,9.836097046E0
4.244701025E1,-1.050814819E-1,8.247848511E-2,9.836794281E0,9.837701284E0
4.245705125E1,-1.077758789E-1,7.214996338E-2,9.833201752E0,9.834057044E0
4.246709325E1,-1.097218323E-1,7.244934082E-2,9.844727783E0,9.845605767E0
4.247713425E1,-1.110690308E-1,8.098159790E-2,9.830806732E0,9.831767662E0
4.248717625E1,-1.136137390E-1,8.232879639E-2,9.831704865E0,9.832705968E0
4.249721825E1,-1.196012878E-1,7.649093628E-2,9.840835876E0,9.841859889E0
4.250725925E1,-1.119671631E-1,7.394622803E-2,9.829758911E0,9.830674694E0
4.251730125E1,-1.121168518E-1,6.990463257E-2,9.838590546E0,9.839477668E0
4.252734225E1,-1.146615601E-1,7.454498291E-2,9.832453308E0,9.833404410E0
4.253738425E1,-1.136137390E-1,7.185058594E-2,9.840835876E0,9.841753977E0
4.254742525E1,-1.097218323E-1,7.963439941E-2,9.839788055E0,9.840722001E0
4.255746725E1,-1.074765015E-1,8.173004150E-2,9.834249573E0,9.835176443E0
4.256750925E1,-1.002914429E-1,7.170089722E-2,9.840087433E0,9.840859723E0
4.257755025E1,-1.113684082E-1,8.307723999E-2,9.830956421E0,9.831938207E0
4.258759225E1,-1.130149841E-1,7.723937988E-2,9.847721558E0,9.848672915E0
4.259763325E1,-1.005908203E-1,7.574249268E-2,9.833501129E0,9.834307291E0
4.260767525E1,-1.071771240E-1,7.409591675E-2,9.835896149E0,9.836759130E0
4.261771625E1,-1.044827271E-1,7.514373779E-2,9.828860779E0,9.829703324E0
4.262775825E1,-1.094224548E-1,7.140151978E-2,9.836494904E0,9.837362626E0
4.263780025E1,-1.101708984E-1,7.229965210E-2,9.833800507E0,9.834683384E0
4.264784125E1,-1.091230774E-1,7.214996338E-2,9.826765137E0,9.827635856E0
4.265788325E1,-1.127156067E-1,8.262817383E-2,9.835447083E0,9.836439983E0
4.266792425E1,-1.106199646E-1,8.472381592E-2,9.844727783E0,9.845713790E0
4.267796625E1,-1.216969299E-1,8.322692871E-2,9.816137238E0,9.817244376E0
4.268800725E1,-1.076261902E-1,6.780899048E-2,9.872719574E0,9.873539043E0
4.269804925E1,-1.106199646E-1,7.304809570E-2,9.806108093E0,9.807004065E0
4.270809125E1,-1.106199646E-1,7.619155884E-2,9.840686188E0,9.841602846E0
4.271813613E1,-1.059796143E-1,7.708969116E-2,9.865534515E0,9.866404906E0
4.272817813E1,-1.049317932E-1,8.128097534E-2,9.803413696E0,9.804312183E0
4.273821912E1,-1.008901978E-1,7.574249268E-2,9.872869263E0,9.873675265E0
4.274826113E1,-1.043330383E-1,6.795867920E-2,9.818981323E0,9.819770771E0
4.275830312E1,-1.031355286E-1,6.765930176E-2,9.856702881E0,9.857474646E0
4.276834413E1,-1.112187195E-1,7.708969116E-2,9.833800507E0,9.834731558E0
4.277838613E1,-1.062789917E-1,7.469467163E-2,9.827812958E0,9.828671429E0
4.278842713E1,-9.759704590E-2,7.170089722E-2,9.846673737E0,9.847418437E0
4.279846913E1,-1.158590698E-1,7.768844604E-2,9.828112335E0,9.829102242E0
4.280851012E1,-1.145118713E-1,8.008346558E-2,9.837692413E0,9.838684788E0
4.281855213E1,-1.094224548E-1,8.143066406E-2,9.834698639E0,9.835644440E0
4.282859412E1,-1.040336609E-1,7.738906860E-2,9.833501129E0,9.834355928E0
4.283863513E1,-1.194515991E-1,7.469467163E-2,9.834249573E0,9.835258646E0
4.284867713E1,-1.194515991E-1,6.945556641E-2,9.839039612E0,9.840009819E0
4.285871813E1,-1.133143616E-1,6.421646118E-2,9.830657043E0,9.831519812E0
4.286876013E1,-1.076261902E-1,7.798782349E-2,9.835447083E0,9.836345094E0
4.287880213E1,-1.086740112E-1,8.083190918E-2,9.848320312E0,9.849251587E0
4.288884313E1,-1.109193420E-1,8.128097534E-2,9.838889923E0,9.839850843E0
4.289888512E1,-1.112187195E-1,8.801696777E-2,9.837393036E0,9.838415438E0
4.290892613E1,-1.137634277E-1,8.367599487E-2,9.830058289E0,9.831072665E0
4.291896813E1,-1.119671631E-1,7.783813477E-2,9.830806732E0,9.831752460E0
4.292900913E1,-1.133143616E-1,7.708969116E-2,9.838889923E0,9.839844403E0
4.293905113E1,-1.050814819E-1,7.574249268E-2,9.837692413E0,9.838545170E0
4.294909313E1,-1.167572021E-1,6.870712280E-2,9.840087433E0,9.841019947E0
4.295913413E1,-1.152603149E-1,6.975494385E-2,9.843530273E0,9.844452191E0
4.296917612E1,-1.052311707E-1,7.020401001E-2,9.840686188E0,9.841499217E0
4.297921713E1,-1.047821045E-1,6.945556641E-2,9.838440857E0,9.839243968E0
4.298925913E1,-1.059796143E-1,7.334747314E-2,9.833501129E0,9.834345733E0
4.299930013E1,-1.046324158E-1,7.843688965E-2,9.837542725E0,9.838411820E0
4.300934213E1,-1.118174744E-1,8.008346558E-2,9.842183075E0,9.843144020E0
4.301938413E1,-1.207987976E-1,8.247848511E-2,9.853559418E0,9.854645009E0
4.302942513E1,-1.207987976E-1,7.514373779E-2,9.832453308E0,9.833482445E0
4.303946712E1,-1.133143616E-1,8.756790161E-2,9.832453308E0,9.833496140E0
4.304950813E1,-1.055305481E-1,7.798782349E-2,9.840386810E0,9.841261676E0
4.305955013E1,-1.088237000E-1,7.080276489E-2,9.842332764E0,9.843189009E0
4.306959113E1,-1.032852173E-1,7.110214233E-2,9.829010468E0,9.829810279E0
4.307963313E1,-1.031355286E-1,8.442443848E-2,9.838141479E0,9.839044272E0
4.308967513E1,-1.104702759E-1,7.514373779E-2,9.839189301E0,9.840096359E0
4.309971613E1,-1.001417542E-1,7.274871826E-2,9.846374359E0,9.847152318E0
4.310975812E1,-1.092727661E-1,7.439529419E-2,9.847272491E0,9.848159763E0
4.311979913E1,-1.059796143E-1,7.110214233E-2,9.834399261E0,9.835227299E0
4.312984113E1,-1.068777466E-1,7.559280396E-2,9.845775604E0,9.846645844E0
4.313988313E1,-1.092727661E-1,7.858657837E-2,9.842781830E0,9.843702075E0
4.314992413E1,-1.124162292E-1,6.945556641E-2,9.842332764E0,9.843219784E0
4.315996613E1,-1.097218323E-1,7.289840698E-2,9.832453308E0,9.833335706E0
4.317000713E1,-1.151106262E-1,7.005432129E-2,9.830507355E0,9.831430868E0
4.318004912E1,-1.169068909E-1,7.738906860E-2,9.828561401E0,9.829561308E0
4.319009013E1,-1.131646729E-1,7.933502197E-2,9.834399261E0,9.835370309E0
4.320013213E1,-1.109193420E-1,7.634124756E-2,9.838889923E0,9.839811279E0
4.321017413E1,-1.145118713E-1,7.185058594E-2,9.836644592E0,9.837573497E0
4.322021513E1,-1.073268127E-1,7.244934082E-2,9.835447083E0,9.836299470E0
4.323025713E1,-1.097218323E-1,7.394622803E-2,9.833351440E0,9.834241581E0
4.324029813E1,-1.076261902E-1,7.050338745E-2,9.840536499E0,9.841377582E0
4.325034012E1,-1.131646729E-1,8.068222046E-2,9.835746460E0,9.836728333E0
4.326038113E1,-1.112187195E-1,8.023315430E-2,9.835896149E0,9.836852139E0
4.327042313E1,-1.079255676E-1,7.858657837E-2,9.838740234E0,9.839645988E0
4.328046513E1,-1.020877075E-1,7.828720093E-2,9.837692413E0,9.838533570E0
4.329050613E1,-1.065783691E-1,7.574249268E-2,9.832153931E0,9.833023278E0
4.330054813E1,-1.116677856E-1,6.960525513E-2,9.832004242E0,9.832884724E0
4.331058913E1,-1.133143616E-1,7.125183105E-2,9.835746460E0,9.836657227E0
4.332063112E1,-1.061293030E-1,7.035369873E-2,9.846823425E0,9.847646655E0
4.333067313E1,-9.580078125E-2,7.454498291E-2,9.833501129E0,9.834250312E0
4.334071413E1,-1.112187195E-1,8.173004150E-2,9.827214203E0,9.828183372E0
4.335075613E1,-1.110690308E-1,7.873626709E-2,9.827214203E0,9.828157239E0
4.336079713E1,-1.109193420E-1,8.277786255E-2,9.835447083E0,9.836420822E0
4.337083913E1,-1.152603149E-1,7.005432129E-2,9.841135254E0,9.842059522E0
4.338088013E1,-1.146615601E-1,7.544311523E-2,9.841284943E0,9.842242034E0
4.339092212E1,-1.215472412E-1,7.185058594E-2,9.838440857E0,9.839453986E0
4.340096413E1,-1.210981750E-1,7.679031372E-2,9.838291168E0,9.839336087E0
4.341100513E1,-1.062789917E-1,7.439529419E-2,9.836644592E0,9.837500024E0
4.342104713E1,-1.083746338E-1,7.978408813E-2,9.837093658E0,9.838014139E0
4.343108813E1,-1.073268127E-1,7.933502197E-2,9.837542725E0,9.838448046E0
4.344113013E1,-1.134640503E-1,7.738906860E-2,9.830806732E0,9.831766076E0
4.345117213E1,-1.028361511E-1,7.529342651E-2,9.831405487E0,9.832231599E0
4.346121312E1,-1.160087585E-1,8.023315430E-2,9.834399261E0,9.835410730E0
4.347125513E1,-1.152603149E-1,7.170089722E-2,9.838889923E0,9.839826263E0
4.348129613E1,-1.127156067E-1,7.200027466E-2,9.835746460E0,9.836655797E0
4.349133813E1,-1.118174744E-1,7.948471069E-2,9.832752686E0,9.833709694E0
4.350137913E1,-1.236428833E-1,7.469467163E-2,9.838291168E0,9.839351603E0
4.351142113E1,-1.065783691E-1,7.604187012E-2,9.840536499E0,9.841407415E0
4.352146313E1,-1.067280579E-1,7.469467163E-2,9.838440857E0,9.839303261E0
4.353150412E1,-1.127156067E-1,8.547225952E-2,9.851164398E0,9.852179978E0
4.354154613E1,-1.133143616E-1,8.232879639E-2,9.842183075E0,9.843179662E0
4.355158713E1,-1.089733887E-1,7.499404907E-2,9.828561401E0,9.829451588E0
4.356162913E1,-1.143621826E-1,7.424560547E-2,9.830357666E0,9.831303218E0
4.357167113E1,-1.215472412E-1,6.735992432E-2,9.825118561E0,9.826101253E0
4.358171213E1,-1.052311707E-1,8.517288208E-2,9.856403503E0,9.857333211E0
4.359175413E1,-1.019380188E-1,8.277786255E-2,9.802365875E0,9.803245396E0
4.360179512E1,-1.052311707E-1,7.394622803E-2,9.854607239E0,9.855446488E0
4.361183713E1,-1.070274353E-1,7.649093628E-2,9.811347198E0,9.812229083E0
4.362187813E1,-8.936416626E-2,7.798782349E-2,9.846673737E0,9.847388066E0
4.363192013E1,-9.669891357E-2,7.020401001E-2,9.829459534E0,9.830185858E0
4.364196213E1,-1.014889526E-1,7.394622803E-2,9.843530273E0,9.844331176E0
4.365200313E1,-9.924362183E-2,7.095245361E-2,9.846673737E0,9.847429473E0
4.366204513E1,-1.136137390E-1,7.110214233E-2,9.825417938E0,9.826332035E0
4.367208612E1,-1.193019104E-1,6.870712280E-2,9.847721558E0,9.848683846E0
4.368212813E1,-1.237925720E-1,7.918533325E-2,9.836794281E0,9.837891880E0
4.369216913E1,-1.237925720E-1,7.813751221E-2,9.839488678E0,9.840577601E0
4.370221113E1,-1.115180969E-1,8.202941895E-2,9.835596771E0,9.836570996E0
4.371224858E1,-1.130149841E-1,7.409591675E-2,9.837692413E0,9.838620564E0
4.372228958E1,-1.143621826E-1,7.005432129E-2,9.836494904E0,9.837409126E0
4.373233158E1,-1.158590698E-1,7.200027466E-2,9.838590546E0,9.839536132E0
4.374237258E1,-1.056802368E-1,7.155120850E-2,9.837842102E0,9.838669885E0
4.375241458E1,-1.053808594E-1,7.529342651E-2,9.831555176E0,9.832408220E0
4.376245658E1,-1.067280579E-1,7.469467163E-2,9.833950195E0,9.834812993E0
4.377249758E1,-1.095721436E-1,7.170089722E-2,9.824370117E0,9.825242759E0
4.378253958E1,-1.122665405E-1,8.277786255E-2,9.836345215E0,9.837334148E0
4.379258058E1,-1.190025330E-1,6.706054688E-2,9.835596771E0,9.836545256E0
4.380262258E1,-1.130149841E-1,7.364685059E-2,9.832752686E0,9.833677929E0
4.381266358E1,-1.044827271E-1,8.457412720E-2,9.833501129E0,9.834419855E0
4.382270558E1,-1.154100037E-1,8.367599487E-2,9.839488678E0,9.840521256E0
4.383274758E1,-1.017883301E-1,7.798782349E-2,9.848170624E0,9.849005412E0
4.384278858E1,-1.164578247E-1,7.005432129E-2,9.838889923E0,9.839828502E0
4.385283058E1,-1.149609375E-1,6.915618896E-2,9.838590546E0,9.839505197E0
4.386287158E1,-1.044827271E-1,7.619155884E-2,9.839488678E0,9.840338370E0
4.387291358E1,-1.062789917E-1,7.229965210E-2,9.837542725E0,9.838382455E0
4.388295558E1,-1.142124939E-1,8.023315430E-2,9.840237122E0,9.841226979E0
4.389299658E1,-1.109193420E-1,8.113128662E-2,9.839937744E0,9.840897327E0
4.390303858E1,-1.172062683E-1,7.783813477E-2,9.838740234E0,9.839746210E0
4.391307958E1,-1.119671631E-1,7.993377686E-2,9.840835876E0,9.841797438E0
4.392312158E1,-1.206491089E-1,7.619155884E-2,9.845027161E0,9.846061200E0
4.393316258E1,-1.110690308E-1,7.649093628E-2,9.837842102E0,9.838766407E0
4.394320458E1,-1.137634277E-1,6.750961304E-2,9.835297394E0,9.836186989E0
4.395324658E1,-1.164578247E-1,7.140151978E-2,9.841434631E0,9.842382649E0
4.396328758E1,-1.237925720E-1,6.765930176E-2,9.845625916E0,9.846636586E0
4.397332958E1,-1.121168518E-1,7.200027466E-2,9.836195526E0,9.837097979E0
4.398337058E1,-1.040336609E-1,7.484436035E-2,9.852361908E0,9.853195413E0
4.399341258E1,-9.355545044E-2,7.888595581E-2,9.834249573E0,9.835010944E0
4.400345458E1,-1.038839722E-1,8.083190918E-2,9.850715332E0,9.851594705E0
4.401349558E1,-1.050814819E-1,8.247848511E-2,9.830357666E0,9.831265262E0
4.402353758E1,-1.059796143E-1,7.439529419E-2,9.826615448E0,9.827468519E0
4.403357858E1,-1.103205872E-1,7.214996338E-2,9.839638367E0,9.840521299E0
4.404362058E1,-1.185534668E-1,6.780899048E-2,9.835746460E0,9.836694638E0
4.405366158E1,-1.184037781E-1,6.511459351E-2,9.840686188E0,9.841613893E0
4.406370358E1,-1.142124939E-1,6.391708374E-2,9.842482452E0,9.843352615E0
4.407374558E1,-1.095721436E-1,7.544311523E-2,9.827363892E0,9.828264281E0
4.408378658E1,-1.085243225E-1,7.843688965E-2,9.836644592E0,9.837555932E0
4.409382858E1,-1.116677856E-1,7.289840698E-2,9.837093658E0,9.837997536E0
4.410386958E1,-1.163081360E-1,7.963439941E-2,9.838590546E0,9.839600253E0
4.411391158E1,-1.131646729E-1,7.963439941E-2,9.832303619E0,9.833277294E0
4.412395358E1,-1.094224548E-1,7.544311523E-2,9.834548950E0,9.835447015E0
4.413399458E1,-1.082249451E-1,8.158035278E-2,9.833351440E0,9.834285360E0
4.414403658E1,-1.083746338E-1,7.319778442E-2,9.837842102E0,9.838711308E0
4.415407758E1,-1.119671631E-1,7.095245361E-2,9.843530273E0,9.844422743E0
4.416411958E1,-1.146615601E-1,7.005432129E-2,9.834249573E0,9.835167489E0
4.417416158E1,-1.049317932E-1,7.559280396E-2,9.840835876E0,9.841685613E0
4.418420258E1,-1.019380188E-1,7.649093628E-2,9.841434631E0,9.842259793E0
4.419424458E1,-1.029858398E-1,7.768844604E-2,9.838590546E0,9.839436239E0
