"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
6.804716045E1,1.335358620E0,1.106250048E0,-9.468252659E-1
6.806617561E1,-7.397079468E-1,-1.309205532E0,-3.039608896E-1
6.808519071E1,-5.344886780E-1,-1.363793612E0,-1.050109744E0
6.810420582E1,2.310355186E0,-4.352852106E-1,-5.972644687E-1
6.812322092E1,3.271585464E0,-5.376454592E-1,-4.465560317E-1
6.814223602E1,2.339521408E0,-2.422344089E-1,-1.420248747E0
6.816125118E1,1.687545776E0,5.179756284E-1,-1.456774950E0
6.818026628E1,1.688470840E-1,9.568221569E-1,-1.148779869E0
6.819926816E1,-2.079651833E0,6.873633862E-1,-1.475732207E0
6.821829649E1,-2.972552299E0,5.698966384E-1,-1.690822363E0
6.823731160E1,-2.218971729E0,-1.216996610E-1,-1.443203449E0
6.825632675E1,-1.295009613E0,-9.516866207E-1,-1.247655630E0
6.827534186E1,-1.324798584E0,-1.310047388E0,-1.220351696E0
6.829435696E1,-1.597539902E0,-1.184553981E0,-1.361450672E0
6.831337207E1,-1.565392494E0,-8.442514539E-1,-1.165975690E0
6.833238722E1,-1.099679947E0,-6.648632288E-1,-5.199542046E-1
6.835140233E1,-8.037614822E-1,-5.214599967E-1,-1.131295562E-1
6.837041743E1,-6.331996918E-1,-4.471806288E-1,1.742247939E-1
6.838943253E1,-4.545087814E-1,-2.186609805E-1,3.636161685E-1
6.840844769E1,-2.250099182E-1,-1.118121892E-1,5.120568275E-1
6.842746279E1,-2.109699249E-1,-2.664097846E-1,8.692151308E-1
6.844647790E1,-5.238246918E-1,-1.031834409E-1,9.951031208E-1
6.846549300E1,-8.149509430E-1,1.837357879E-1,6.447013617E-1
6.848450816E1,-8.279151917E-1,1.860517263E-2,4.560198188E-1
6.850352326E1,-5.220947266E-1,-4.690536261E-1,5.365974903E-1
6.852253837E1,-6.054496765E-2,-7.169078588E-1,8.388886452E-1
6.854155347E1,1.728496552E-1,-6.782848239E-1,1.458849192E0
6.856056858E1,9.344100952E-3,-3.264089525E-1,2.202617407E0
6.857958373E1,-5.080461502E-1,3.901950717E-1,2.550713301E0
6.859859884E1,-1.240803719E0,6.692667007E-1,2.521361351E0
6.861761394E1,-1.639444351E0,3.261611462E-1,1.866263509E0
6.863662904E1,1.762113571E-1,-3.978407979E-1,-1.889390945E-1
6.865563092E1,3.152735710E0,-1.408970833E0,-1.876224399E0
6.867465930E1,5.149638176E0,-2.152860641E0,-1.950840950E0
6.869367441E1,4.659019470E0,-2.428421497E0,-1.776260734E0
6.871268951E1,3.029971123E0,-1.057296515E0,-1.327476978E0
6.873170467E1,1.505738258E0,4.759274125E-1,-1.412864208E0
6.875071977E1,6.291961670E-1,1.144083023E0,-1.631705999E0
6.876973488E1,-2.356767654E-1,1.175750613E0,-2.590356827E0
6.878874998E1,-5.364627838E-1,7.089428902E-1,-2.657831192E0
6.880776514E1,-3.984460831E-1,5.406939387E-1,-2.376600981E0
6.882678024E1,-3.279199600E-1,8.393372893E-1,-2.270126820E0
6.884579535E1,1.720991135E-1,8.192058802E-1,-2.732067347E0
6.886481045E1,-1.233892441E-1,6.146302223E-1,-2.778110981E0
6.888382561E1,-5.076942444E-1,3.996979445E-2,-2.571580410E0
6.890284071E1,-2.684288025E-1,-1.589616090E-1,-2.000451088E0
6.892185582E1,-1.529493332E-1,1.171082333E-1,-1.658009887E0
6.894087097E1,-6.338024139E-2,7.473737001E-1,-1.509899855E0
6.895988608E1,-1.784038544E-1,1.282399654E0,-1.417532325E0
6.897890118E1,-1.520299911E-1,1.342129946E0,-1.152664185E0
6.899791628E1,-1.867017746E-1,9.737773538E-1,-9.952408075E-1
6.901693144E1,-5.904769897E-2,4.208959341E-1,-8.764509559E-1
6.903594654E1,-1.485738754E-1,2.278967202E-2,-8.405217528E-1
6.905496165E1,-3.429861069E-1,-2.088633478E-1,-8.507201672E-1
6.907397675E1,-5.975160599E-1,-8.848623931E-2,-8.566604257E-1
6.909299191E1,-6.311817169E-1,9.467843175E-2,-8.702679276E-1
6.911200701E1,-6.532135010E-1,1.497941911E-1,-8.452779651E-1
6.913102212E1,-5.682611465E-1,1.504770815E-1,-8.022472262E-1
6.915003727E1,-4.551248550E-1,3.188065290E-1,-7.252594233E-1
6.916905238E1,-3.003520966E-1,4.925611615E-1,-5.990099907E-1
6.918806748E1,-1.951284409E-1,5.331819057E-1,-4.103470743E-1
6.920708264E1,-1.863021851E-1,3.998044431E-1,-3.680583835E-1
6.922609774E1,-8.186340332E-3,2.615548670E-1,-2.524395585E-1
6.924511285E1,3.139982224E-1,2.828558981E-1,-2.307015657E-1
6.926412795E1,5.624351501E-1,3.376654088E-1,-1.545066237E-1
6.928314311E1,4.517755508E-1,8.696037531E-2,2.423506975E-2
6.930215821E1,3.992424011E-1,-2.746637762E-1,-2.073460817E-2
6.932117332E1,4.756975174E-1,-5.925317109E-2,-5.994857550E-1
6.934018847E1,4.788599014E-1,6.437861919E-1,-1.144485712E0
6.935920358E1,-1.901855469E-1,5.840953588E-1,-1.408656836E0
6.937821868E1,-1.026010513E0,5.643105507E-2,-1.481629133E0
6.939723384E1,-1.369364738E0,-4.461048841E-1,-1.024589181E0
6.941624894E1,-6.073999405E-1,-6.512362957E-1,-3.903840184E-1
6.943526404E1,4.618139267E-1,-2.770826221E-1,-8.648037910E-2
6.945427920E1,8.432626724E-1,8.180499077E-2,-2.438158989E-1
6.947329430E1,3.310699463E-1,4.232862592E-2,-3.021966219E-1
6.949230941E1,-3.375358582E-1,-1.834317893E-1,-3.192629814E-1
6.951132457E1,-5.570411682E-1,-3.896977603E-1,-2.299934626E-1
6.953033967E1,-2.539606094E-1,-5.041917562E-1,-9.523534775E-2
6.954935477E1,8.228111267E-2,-4.454843700E-1,-4.927217960E-2
6.956836993E1,2.626562119E-1,-2.420576215E-1,6.989181042E-2
6.958738503E1,3.284835815E-1,-9.338259697E-4,2.217963934E-1
6.960640014E1,1.484107971E-1,4.647091031E-2,1.532725096E-1
6.962541529E1,-1.168842316E-1,-1.150100231E-1,4.547810555E-2
6.964443040E1,-2.534379959E-1,-2.961898446E-1,-4.099917412E-2
6.966344550E1,-1.861619949E-1,-3.404647708E-1,-4.793393612E-2
6.968246066E1,5.708694458E-2,-2.197449803E-1,2.697932720E-2
6.970147576E1,1.733083725E-1,-6.404128671E-2,4.849779606E-2
6.972049092E1,5.555343628E-2,5.405187607E-3,1.054666042E-1
6.973950602E1,-9.731483459E-2,5.121019483E-2,2.210944891E-1
6.975852113E1,-1.379842758E-1,3.841462731E-2,2.927482128E-1
6.977753628E1,-9.920787811E-2,-3.670066595E-2,2.538084984E-1
6.979655139E1,-3.534126282E-2,-9.454362094E-2,1.859225035E-1
6.981556649E1,4.323101044E-2,-7.232800126E-2,1.876511574E-1
6.983458165E1,3.357124329E-2,-2.831125259E-2,2.071311474E-1
6.985359675E1,-2.606391907E-2,3.294149041E-2,2.318609953E-1
6.987261186E1,-1.016530991E-1,-1.859068871E-3,1.750917435E-1
6.989162701E1,-1.131572723E-1,-1.342919171E-1,1.113135219E-1
6.991064212E1,-5.990791321E-2,-2.183284163E-1,8.305931091E-2
6.992965722E1,-4.682159424E-2,-1.634509414E-1,5.368119478E-2
6.994867238E1,-4.835033417E-2,-3.845334053E-2,8.018833399E-2
6.996768748E1,-1.664352417E-2,3.333714604E-2,1.538664699E-1
6.998670258E1,-3.395175934E-2,1.105886698E-2,1.451723576E-1
7.000571774E1,-5.625057220E-2,-9.235656261E-2,7.058995962E-2
7.002473285E1,-6.046676636E-2,-2.217000276E-1,4.464817047E-2
7.004374795E1,-2.843952179E-2,-2.567812502E-1,6.754404306E-2
7.006276311E1,-8.494377136E-3,-1.987798214E-1,8.127105236E-2
7.008177821E1,-1.492118835E-2,-9.007322788E-2,4.796886444E-2
7.010079332E1,-1.984596252E-3,-2.291297913E-2,3.721225262E-2
7.011980847E1,-4.943084717E-2,-6.457662582E-2,-3.079777956E-2
7.013882358E1,-6.280422211E-2,-1.568995714E-1,-7.200419903E-3
7.015783873E1,-2.260112762E-2,-1.971799880E-1,2.128893137E-2
7.017685384E1,-1.417160034E-3,-1.463808417E-1,3.968054056E-2
7.019586894E1,1.952266693E-2,-9.173655510E-2,5.936467648E-2
7.021488410E1,5.425453186E-3,-1.171772033E-1,4.092580080E-2
7.023389920E1,-4.654121399E-2,-1.530923992E-1,2.111208439E-2
7.025291430E1,-5.111312866E-2,-9.159877896E-2,-3.561109304E-2
7.027192946E1,-5.172634125E-2,-4.395529628E-2,-4.143989086E-2
7.029094456E1,-6.798076630E-2,-4.778021574E-2,-2.257168293E-2
7.030995967E1,-5.164051056E-2,-4.501336813E-2,3.185939789E-2
7.032897482E1,-1.588153839E-2,-1.290139556E-2,4.718458652E-2
7.034798993E1,-1.839351654E-2,-4.957550764E-2,3.600072861E-2
7.036700508E1,-3.464412689E-2,-5.296349525E-2,-6.338298321E-3
7.038602019E1,-8.320808411E-3,-7.228085399E-2,-4.083216190E-3
7.040503529E1,2.800559998E-2,-7.179504633E-2,-2.041816711E-3
7.042405045E1,-1.840591431E-4,-1.314073801E-2,9.288549423E-3
7.044306555E1,-4.786300659E-2,2.488836646E-2,-1.845884323E-2
7.046208066E1,-7.770061493E-2,-2.156764269E-3,-3.447723389E-2
7.048109582E1,-1.050882339E-1,-2.693203092E-2,-4.294800758E-2
7.050011092E1,-1.069650650E-1,-1.694241166E-2,-2.795457840E-3
7.051912602E1,3.736495972E-3,3.076931834E-2,4.182755947E-2
7.053814118E1,5.458927155E-2,-2.645671368E-2,4.658377171E-2
7.055715628E1,3.558158875E-2,-6.876188517E-2,-4.056692123E-4
7.057617139E1,-2.585601807E-2,-3.808578849E-2,-2.785074711E-2
7.059518654E1,-4.316329956E-2,-2.170994878E-2,-1.331806183E-2
7.061420165E1,-8.594417572E-2,-5.694216490E-2,1.156628132E-3
7.063321680E1,-5.851078033E-2,-4.026073217E-2,-3.802776337E-3
7.065223191E1,6.071090698E-3,-5.512058735E-3,-6.069183350E-3
7.067124701E1,-1.273918152E-2,-5.327463150E-3,-3.314656019E-2
7.069026217E1,-4.860019684E-2,-2.044951916E-2,-2.362814546E-2
7.070927727E1,-5.005550385E-2,-4.166740179E-2,-4.893898964E-3
7.072829243E1,-4.310798645E-2,-7.307374477E-2,-1.485282183E-2
7.074730753E1,-1.670932770E-2,-1.117766052E-1,-3.800332546E-3
7.076632264E1,-2.978515625E-2,-1.082994044E-1,-1.040506363E-2
7.078533779E1,-1.004028320E-2,-8.120077848E-2,-5.721688271E-3
7.080435290E1,-9.286880493E-3,-6.075406075E-2,-2.843609452E-2
7.082336800E1,-3.007125854E-2,-5.999490619E-2,-4.056879878E-2
7.084238316E1,-3.648853302E-2,-7.630860806E-2,-3.380247951E-2
7.086139826E1,-6.340885162E-2,-7.816314697E-2,-1.494580507E-2
7.088041337E1,-5.230903625E-2,-6.281712651E-2,2.021527290E-2
7.089942852E1,-1.883506775E-2,-7.484397292E-2,4.424864054E-2
7.091844363E1,2.520561218E-3,-9.723296762E-2,2.526956797E-2
7.093745878E1,-8.013725281E-3,-9.990230203E-2,1.419782639E-2
7.095647389E1,-3.625774384E-2,-7.390323281E-2,4.453462362E-2
7.097548904E1,-4.027175903E-2,-5.270504951E-2,3.853505850E-2
7.099450415E1,-3.700256348E-2,-6.148409843E-2,7.307529449E-5
7.101351925E1,-2.064418793E-2,-1.807698607E-2,-2.750754356E-4
7.103253441E1,-2.593326569E-2,5.173555017E-2,-5.501568317E-3
7.105154951E1,-3.074169159E-2,6.098532677E-2,-1.498425007E-2
7.107056462E1,-3.472423553E-2,-5.204230547E-3,-3.820770979E-2
7.108957977E1,-1.545524597E-2,-1.884356141E-2,-6.653809547E-2
7.110859488E1,6.971359253E-4,1.969280839E-2,-6.936681271E-2
7.112761003E1,-5.551052094E-2,2.506420016E-2,-3.256535530E-2
7.114662514E1,-7.041454315E-2,3.337717056E-2,5.515515804E-3
7.116564024E1,1.630592346E-2,1.905369759E-2,5.226790905E-3
7.118465540E1,6.595230103E-2,-2.224704623E-2,1.334315538E-2
7.120367050E1,2.425193787E-2,-2.228322625E-2,5.462527275E-2
7.122268566E1,-3.330612183E-2,-5.335509777E-3,5.303668976E-2
7.124170076E1,-3.324604034E-2,4.804551601E-3,4.833054543E-2
7.126071587E1,-1.713562012E-2,5.753183365E-2,6.061244011E-2
7.127973102E1,8.462905884E-3,9.753456712E-2,1.312935948E-1
7.129874613E1,-4.396438599E-4,4.998674989E-2,1.158947945E-1
7.131776123E1,-4.511165619E-2,-3.591328859E-2,1.224831939E-1
7.133677639E1,-7.751560211E-2,-1.440225542E-1,1.910584569E-1
7.135579149E1,-8.367443085E-2,-1.421836913E-1,1.480370164E-1
7.137480665E1,-6.861400604E-2,-1.182962060E-1,1.344169974E-1
7.139382175E1,-7.195568085E-2,-8.563855290E-2,1.413075924E-1
7.141283691E1,-8.873748779E-2,-1.165908277E-1,1.591410637E-1
7.143185201E1,-5.041790009E-2,-1.676157415E-1,1.799883246E-1
7.145086712E1,-9.984970093E-3,-2.018826008E-1,1.049911380E-1
7.146988227E1,-5.497932434E-2,-1.646211445E-1,7.331824303E-2
7.148889738E1,-1.186380386E-1,-2.003894597E-1,4.218751192E-2
7.150791248E1,-9.791183472E-2,-1.983559877E-1,8.991283178E-2
7.152692764E1,-7.346057892E-2,-1.706954539E-1,1.469801664E-1
7.154594274E1,-6.415843964E-2,-1.223790348E-1,1.558271050E-1
7.156495790E1,-1.333045959E-2,-7.251694798E-2,1.208745837E-1
7.158397300E1,1.115322113E-2,-4.087650776E-2,8.628642559E-2
7.160298811E1,-3.623676300E-2,-4.106086493E-2,3.990298510E-2
7.162200326E1,-7.259082794E-2,-3.895971179E-2,3.782927990E-2
7.164101837E1,-8.129310608E-2,-2.711051702E-2,4.654365778E-2
7.166003352E1,-5.759239197E-2,-3.025537729E-2,6.890213490E-2
7.167904863E1,-7.675933838E-2,-8.837327361E-2,8.262932301E-2
7.169806378E1,-4.984951019E-2,-9.115543962E-2,5.997371674E-2
7.171707889E1,-1.011276245E-2,-4.729878902E-2,4.906415939E-2
7.173609399E1,-2.062320709E-2,-2.046343684E-2,8.781647682E-2
7.175510915E1,-5.287361145E-2,-2.273437381E-2,1.061669588E-1
7.177412425E1,-4.725265503E-2,-5.848276615E-2,1.038320065E-1
7.179313941E1,-3.729915619E-2,-2.129414678E-2,1.027926207E-1
7.181215451E1,-6.625747681E-2,3.740328550E-2,1.032611132E-1
7.183116962E1,-5.553340912E-2,3.593569994E-2,8.513158560E-2
7.185018477E1,1.150512695E-2,3.376510739E-2,7.443201542E-2
7.186919988E1,2.252292633E-2,3.325897455E-2,1.095356345E-1
7.188821503E1,-4.079532623E-2,4.583418369E-3,5.926585197E-2
7.190723014E1,-8.200359344E-2,-5.056214333E-2,-1.141732931E-2
7.192624529E1,-8.450984955E-2,-9.737449884E-2,-4.348105192E-2
7.194526040E1,-5.200099945E-2,-6.736740470E-2,2.269381285E-2
7.196427550E1,-4.339599609E-2,-4.261386395E-2,5.890905857E-2
7.198329066E1,-5.288314819E-2,-2.684396505E-2,5.501520634E-2
7.200230576E1,-4.113674164E-2,-1.943737268E-2,6.119853258E-2
7.202132092E1,-1.909732819E-2,-3.028264642E-2,4.392266273E-2
7.204033602E1,-3.341197968E-2,-1.296925545E-2,4.553020000E-3
7.205935118E1,-3.701877594E-2,6.676077843E-3,-4.111891985E-2
7.207836628E1,-4.098606110E-2,-2.206858993E-2,-2.818435431E-2
7.209738144E1,-4.852867126E-2,-6.878525019E-2,-8.432567120E-3
7.211639654E1,-5.197715759E-2,-4.949727654E-2,1.696336269E-2
7.213541165E1,-1.643753052E-2,-5.571499467E-2,2.280056477E-2
7.215442680E1,5.743026733E-3,-6.561771035E-2,4.863107204E-2
7.217344191E1,-3.357982635E-2,-6.892150640E-2,4.079282284E-2
7.219245706E1,-3.759002686E-2,-6.131935120E-2,2.040010691E-2
7.221147217E1,-2.418518066E-2,-2.295202017E-2,1.401931047E-2
7.223048732E1,-1.854991913E-2,-8.186250925E-3,2.285611629E-2
7.224950243E1,-4.412364960E-2,-3.676471114E-2,4.336035252E-2
7.226851758E1,-5.083084106E-2,-3.634017706E-2,3.197997808E-2
7.228753269E1,-5.171203613E-2,-1.455205679E-2,7.987022400E-3
7.230654779E1,-3.829383850E-2,-4.238605499E-3,-1.248824596E-2
7.232556295E1,-3.631877899E-2,-5.585700274E-3,1.208645105E-2
7.234457805E1,-3.678607941E-2,-6.901234388E-3,2.736455202E-2
7.236359321E1,-1.831531525E-2,-3.093463182E-2,4.147511721E-2
7.238260832E1,-2.147674561E-2,-4.171186686E-2,3.394192457E-2
7.240162347E1,-4.103183746E-2,-5.313009024E-2,3.870385885E-2
7.242063858E1,-3.425407410E-2,-6.755116582E-2,3.784924746E-2
7.243965373E1,-2.568244934E-2,-7.689505816E-2,2.523440123E-2
7.245866884E1,6.151199341E-4,-7.087948918E-2,-2.919304371E-2
7.247768399E1,-1.107406616E-2,-6.591644883E-2,-1.231837273E-2
7.249669910E1,-6.122684479E-2,-5.726441741E-2,4.199922085E-3
7.251571420E1,-3.418922424E-2,-5.103579164E-2,-1.006537676E-2
7.253472936E1,-2.018833160E-2,-6.387081742E-2,-1.957833767E-2
7.255374446E1,-1.742649078E-2,-6.146198511E-2,7.441180944E-2
7.257275962E1,-3.109836578E-2,-4.962787032E-2,5.829125643E-2
7.259177472E1,-3.576660156E-2,-5.199444294E-2,-2.093350887E-2
7.261078988E1,-5.292701721E-2,-3.976619244E-2,-4.684156179E-2
7.262980498E1,-3.573989868E-2,2.260699868E-2,-1.388263702E-2
7.264882014E1,-2.252578735E-2,5.837112665E-3,-5.245208740E-5
7.266783524E1,-3.677845001E-2,-6.749013066E-2,8.992254734E-3
7.268685040E1,-1.993274689E-2,-6.216856837E-2,6.216645241E-3
7.270586550E1,-2.779960632E-2,-5.431589484E-2,1.917469501E-2
7.272488066E1,-2.656459808E-2,-6.667196751E-2,-1.607859135E-2
7.274389576E1,-3.355884552E-2,-5.750653148E-2,-3.034120798E-2
7.276291087E1,-3.106021881E-2,-8.259940147E-2,-4.075688124E-2
7.278192602E1,-2.960300446E-2,-1.013182700E-1,-1.319718361E-2
7.280094118E1,-4.021739960E-2,-4.860794544E-2,2.170789242E-2
7.281995628E1,-1.906871796E-2,-3.486695886E-2,4.582065344E-2
7.283897139E1,-2.117824554E-2,-6.893816590E-2,1.870703697E-2
7.285798654E1,-2.058315277E-2,-8.522462845E-2,2.885818481E-3
7.287700165E1,-2.942180634E-2,-9.192487597E-2,-9.069144726E-3
7.289601680E1,-5.492687225E-2,-5.597659945E-2,-8.707761765E-3
7.291503191E1,-6.060028076E-2,-5.152577162E-2,-3.344774246E-2
7.293404706E1,-5.611324310E-2,-6.683200598E-2,-1.396203041E-2
7.295306217E1,-4.784965515E-2,-9.855994582E-2,7.007718086E-2
7.297207732E1,-2.614593506E-2,-1.397616863E-1,1.192429662E-1
7.299109243E1,-8.523941040E-3,-1.082252860E-1,9.139436483E-2
7.301010758E1,-2.031040192E-2,-7.544079423E-2,4.496866465E-2
7.302912269E1,-3.531742096E-2,-4.288825393E-2,4.488557577E-2
7.304813785E1,-4.582977295E-2,2.257278562E-2,8.179181814E-2
7.306715295E1,-5.548095703E-2,6.341847777E-2,9.364742041E-2
7.308616811E1,-3.143024445E-2,5.051249266E-2,7.474243641E-2
7.310518321E1,-2.821540833E-2,-4.378098249E-2,8.795142174E-2
7.312419837E1,-1.996994019E-2,-1.331421137E-1,1.325662732E-1
7.314321347E1,-2.239990234E-2,-1.166756749E-1,1.085609794E-1
7.316222863E1,-1.238155365E-2,-2.793383598E-2,2.893668413E-2
7.318124373E1,-3.649139404E-2,1.414203644E-2,9.108603001E-3
7.320025889E1,-9.082508087E-2,5.163699389E-3,4.527086020E-2
7.321927399E1,-2.149963379E-2,4.669731855E-2,8.048832417E-2
7.323828915E1,1.483345032E-2,2.109616995E-2,8.883953094E-2
7.325730425E1,-1.294803619E-2,-6.235799193E-2,1.228922009E-1
7.327631941E1,3.069496155E-2,-1.068890691E-1,4.189991951E-2
7.329533451E1,-5.115604401E-2,-1.609350741E-1,9.535920620E-2
7.331434967E1,-3.108501434E-2,-1.888790131E-1,2.337986231E-2
7.333336477E1,-4.947185516E-2,-1.637613177E-1,1.482373476E-2
7.335237993E1,-5.748844147E-2,-1.347506046E-1,3.324890137E-2
7.337139503E1,-6.756591797E-2,-8.565208316E-2,2.297145128E-2
7.339041019E1,-6.546878815E-2,4.688590765E-3,2.098339796E-2
7.340942529E1,-5.947875977E-2,5.233842134E-2,8.674561977E-3
7.342844045E1,-6.315517426E-2,3.269678354E-2,6.233519316E-2
7.344745555E1,-6.637573242E-2,6.392568350E-3,5.024993420E-2
7.346647071E1,-7.828235626E-2,-1.751419902E-2,2.357602119E-2
7.348548582E1,-4.334354401E-2,-1.197892427E-2,2.502727509E-2
7.350450097E1,-3.078174591E-2,7.671296597E-3,5.051428080E-2
7.352351608E1,-1.805782318E-2,4.117912054E-2,3.653603792E-2
7.354253123E1,-3.670120239E-2,4.004803300E-2,2.176564932E-2
7.356154634E1,-4.359054565E-2,1.161712408E-2,1.825588942E-2
7.358056149E1,-4.414176941E-2,-2.559545636E-2,6.134289503E-2
7.359957660E1,-4.161071777E-2,-7.626953721E-2,8.824634552E-2
7.361859175E1,-3.296756744E-2,-7.176333666E-2,6.751340628E-2
7.363760686E1,-4.095935822E-2,-5.798321962E-2,3.900009394E-2
7.365662201E1,-5.038547516E-2,-6.311103702E-2,1.696056128E-2
7.367563712E1,-4.395580292E-2,-2.964091301E-2,4.192054272E-2
7.369465227E1,-4.301548004E-2,2.938711643E-2,4.489332438E-2
7.371366738E1,-4.210472107E-2,6.379982829E-2,3.925704956E-2
7.373268253E1,-4.836940765E-2,2.424150705E-2,3.833711147E-2
7.375169764E1,-4.145145416E-2,-4.428297281E-3,5.774641037E-2
7.377071279E1,-1.356887817E-2,6.355285645E-3,4.577088356E-2
7.378972790E1,-1.349163055E-2,-2.542376518E-3,2.482968569E-2
7.380874305E1,-2.668857574E-2,2.350687981E-3,5.528688431E-3
7.382775816E1,-2.228164673E-2,2.322435379E-2,-1.989352703E-2
7.384677332E1,-2.468395233E-2,2.641388774E-2,-3.971815109E-2
7.386578842E1,-4.614734650E-2,-1.500156522E-2,-2.355158329E-3
7.388480358E1,-7.395744324E-2,-4.301419854E-2,3.323388100E-2
7.390381873E1,-2.389717102E-2,-5.703371763E-2,1.726341248E-2
7.392283384E1,2.986621857E-2,-5.385851860E-2,-4.070532322E-2
7.394184899E1,2.655982971E-2,-4.520657659E-2,-4.316884279E-2
7.396086410E1,-4.390144348E-2,-3.221794963E-2,-7.893300056E-2
7.397987925E1,-4.274654388E-2,-4.905527830E-2,-6.473278999E-2
7.399889436E1,-3.992080688E-2,-7.822418213E-2,-5.892986059E-2
7.401790951E1,-5.729389191E-2,-8.561336994E-2,-8.413386345E-2
7.403692462E1,-4.687309265E-2,-8.414268494E-2,-1.068283319E-1
7.405593977E1,-3.632068634E-2,-6.454253197E-2,-1.052545905E-1
7.407495488E1,-2.253818512E-2,-2.245756984E-2,-7.298922539E-2
7.409397003E1,-3.135204315E-2,-1.490142941E-2,-3.054422140E-2
7.411298514E1,-3.871726990E-2,-4.750135541E-2,-1.194494963E-2
7.413200029E1,-1.054859161E-2,-2.856802940E-2,-3.827869892E-3
7.415101540E1,-9.368896484E-3,-5.083817244E-2,2.986490726E-3
7.417003055E1,-2.794265747E-3,-7.592207193E-2,-5.653500557E-3
7.418904571E1,-2.846717834E-2,-5.340322852E-2,-9.250760078E-3
7.420806082E1,-2.518177032E-2,-2.968072891E-3,-2.992039919E-2
7.422707597E1,-6.031227112E-2,-1.769480109E-2,-3.481417894E-2
7.424609108E1,-5.361270905E-2,-2.979806066E-2,-1.045840979E-2
7.426510623E1,-2.753543854E-2,-2.173793316E-2,1.462709904E-2
7.428412134E1,-7.445335388E-3,-2.351343632E-3,9.151637554E-3
7.430313649E1,-2.420425415E-3,1.248985529E-2,-2.990663052E-3
7.432215165E1,-2.830600739E-2,1.068639755E-2,-6.669640541E-3
7.434116675E1,-6.201934814E-2,-1.007616520E-3,-1.175409555E-2
7.436018191E1,-4.544830322E-2,-2.437001467E-2,-2.448678017E-2
7.437919701E1,-2.208614349E-2,-1.424014568E-3,-5.008625984E-2
7.439821217E1,-4.337978363E-2,1.545202732E-2,-3.985172510E-2
7.441722732E1,-3.336906433E-2,3.009641171E-2,9.217083454E-3
7.443624243E1,-1.083660126E-2,1.255315542E-2,3.964602947E-2
7.445525758E1,-1.336574554E-2,-7.559537888E-3,2.514058352E-2
7.447427269E1,-2.566146851E-2,-1.599907875E-3,-2.066403627E-2
7.449328785E1,-2.107810974E-2,-3.453710675E-2,-4.379820824E-2
7.451230295E1,-2.603054047E-2,-8.465462923E-2,-2.592796087E-2
7.453131811E1,-5.193996429E-2,-1.016790271E-1,-3.033339977E-2
7.455033326E1,-3.792095184E-2,-7.228949666E-2,-2.499401569E-2
7.456934837E1,-4.456901550E-2,-7.193410397E-2,3.013980389E-2
7.458836352E1,-3.776168823E-2,-8.424109221E-2,3.530234098E-2
7.460737863E1,-4.568099976E-4,-1.146651804E-1,2.438634634E-2
7.462639378E1,-9.729385376E-3,-1.162602305E-1,1.455152035E-2
7.464540894E1,-3.063106537E-2,-8.024641871E-2,2.380913496E-2
7.466442404E1,-1.747226715E-2,-6.254199147E-2,4.097223282E-3
7.468343920E1,-4.095458984E-2,-6.678876281E-2,-1.524800062E-2
7.470245436E1,-5.067920685E-2,-5.180925131E-2,1.497370005E-2
7.472146946E1,-2.825832367E-2,-6.676819921E-2,3.856098652E-2
7.474048462E1,-3.093338013E-2,-8.580678701E-2,3.775143623E-2
7.475949972E1,-2.936172485E-2,-7.761803269E-2,2.243846655E-2
7.477851488E1,-4.670429230E-2,-4.658442736E-2,-9.067654610E-3
7.479753003E1,-3.341102600E-2,-3.861236572E-2,2.685439587E-2
