time,rotate_x,rotate_y,rotate_z,angularVelocity_x,angularVelocity_y,angularVelocity_z,velocity_x,velocity_y,velocity_z,position_x,position_y,position_z
1970-01-20 15:36:08.877,-0.1432683,0.388596,0.04705063,0.02443817,0.01590532,-0.01235281,-0.002293726,0.003225152,-0.00155491,0.004637251,1.544912,-0.3855682
1970-01-20 15:36:08.877,-0.1435571,0.388588,0.047034,0.02207759,0.01499163,-0.01459775,-0.002686759,0.003535089,-0.001556145,0.004503528,1.544989,-0.3856561
1970-01-20 15:36:08.877,-0.1438221,0.388478,0.04711957,0.02136333,0.0161078,-0.01532624,-0.002881222,0.004160392,-0.001718547,0.004368365,1.545082,-0.3857629
1970-01-20 15:36:08.877,-0.1441292,0.3883972,0.047346,0.02620904,0.01171895,-0.02526495,-0.003179257,0.004395775,-0.001649912,0.004269682,1.545149,-0.3858147
1970-01-20 15:36:08.877,-0.1447049,0.3882152,0.04746627,0.02989854,0.01156766,-0.02909438,-0.003084878,0.0052088,-0.001530677,0.00422363,1.545273,-0.3858376
1970-01-20 15:36:08.877,-0.1450812,0.3886881,0.04757831,0.03424866,0.008127004,-0.02773723,-0.003095598,0.005736452,-0.00140908,0.004201405,1.545387,-0.3858299
1970-01-20 15:36:08.877,-0.1454244,0.3885531,0.04750874,0.03461109,0.001736276,-0.03157834,-0.00345781,0.005346831,-0.001317823,0.004110714,1.545434,-0.3858745
1970-01-20 15:36:08.877,-0.1454844,0.3887569,0.04780759,0.0343278,-0.003560876,-0.03165274,-0.003661113,0.004556424,-0.001366421,0.004051538,1.545429,-0.3859012
1970-01-20 15:36:08.878,-0.1456197,0.3887956,0.04792137,0.02831537,-0.004351905,-0.02854924,-0.003612718,0.004303065,-0.001454289,0.004006011,1.545473,-0.3859257
1970-01-20 15:36:08.878,-0.146,0.3889703,0.04824413,0.02953872,-0.008639755,-0.031643,-0.003855249,0.003803821,-0.001288101,0.003949299,1.545493,-0.3859232
1970-01-20 15:36:08.878,-0.1460145,0.3890086,0.04828328,0.02575278,-0.00955449,-0.02933429,-0.003789499,0.003987968,-0.001220321,0.003905723,1.545556,-0.385937
1970-01-20 15:36:08.878,-0.146287,0.3889779,0.04834104,0.02482733,-0.0148785,-0.02559836,-0.003971001,0.003796602,-0.001160932,0.003850935,1.545594,-0.3859603
1970-01-20 15:36:08.878,-0.1463159,0.3893854,0.04842379,0.02186216,-0.01476199,-0.02254968,-0.003963029,0.00348165,-0.001277289,0.003826002,1.545619,-0.3859705
1970-01-20 15:36:08.878,-0.1463832,0.3894302,0.04837539,0.01872925,-0.01782612,-0.02101425,-0.004439865,0.002947961,-0.001146325,0.00374029,1.545634,-0.3859781
1970-01-20 15:36:08.878,-0.1463481,0.3894008,0.04852997,0.01203035,-0.01643328,-0.0201264,-0.004818218,0.002451937,-0.001103997,0.003652427,1.545629,-0.3859914
